,x,A,P,rho,u,y,PPo,TTo,T
553,25.155905566249974,1.1335436351670132,2210701.063499785,62.36814873980902,271.6473627007816,0.06286816228785042,22.10701063499785,0.8165815614683946,256.95371994725974
554,25.295030746874975,1.1342766151393102,2207539.4901619568,62.28487936452587,271.8347554954865,0.06305426907028111,22.075394901619568,0.8164294314293675,256.9058491878791
555,25.434155927499976,1.1350094262598014,2204389.767614379,62.201918750594764,272.02156753457797,0.06323962448170517,22.04389767614379,0.8162777130705848,256.85810797192096
556,25.573281108124977,1.1357420847569404,2201251.7393680615,62.119262804944874,272.2078071544495,0.06342423870071967,22.012517393680614,0.8161264002384566,256.81049436303516
557,25.71240628874998,1.1364746069844414,2198125.250429326,62.03690747320858,272.39348262399363,0.06360812179739928,21.981252504293263,0.8159754868207557,256.7630064378872
558,25.85153146937498,1.1372070094120061,2195010.1473124977,61.954848740066055,272.5786021435815,0.06379128373302256,21.950101473124978,0.8158249667476746,256.7156422864908
559,25.99065664999998,1.1379393086160525,2191906.278052345,61.873082629583884,272.7631738440634,0.06397373435979825,21.91906278052345,0.8156748339928643,256.6684000125346
560,26.12978183062498,1.1386715212704428,2188813.492216446,61.79160520555079,272.9472057857559,0.06415548342059607,21.88813492216446,0.8155250825744798,256.62127773371157
561,26.268907011249983,1.139403664137212,2185731.64091741,61.710412571810764,273.13070595744915,0.06433654054866633,21.8573164091741,0.8153757065562073,256.57427358204177
562,26.408032191874984,1.1401357540572952,2182660.576825104,61.62950087259476,273.31368227540344,0.06451691526736147,21.826605768251042,0.8152267000483039,256.5273857041998
563,26.547157372499985,1.1408678079412562,2179600.1541785146,61.54886629284406,273.4961425823672,0.06469661698987461,21.796001541785145,0.8150780572086174,256.48061226183563
564,26.686282553124986,1.141599842760016,2176550.2287976984,61.46850505853549,273.67809464658626,0.06487565501895332,21.765502287976982,0.8149297722436066,256.4339514318957
565,26.825407733749987,1.142331875535581,2173510.6580955307,61.38841343700099,273.8595461608259,0.06505403854662639,21.735106580955307,0.8147818394093584,256.38740140694284
566,26.96453291437499,1.1430639233317692,2170481.3010893376,61.308587737244444,274.0405047413927,0.0652317766539321,21.704813010893375,0.8146342530125988,256.3409603954745
567,27.10365809499999,1.143796003244942,2167462.018412444,61.22902431025616,274.22097792716204,0.06540887831063669,21.67462018412444,0.814487007411699,256.2946266222393
568,27.24278327562499,1.1445281323947285,2164452.6723254034,61.14971954931915,274.4009731786206,0.06558535237497398,21.644526723254035,0.8143400970176695,256.2483983285501
569,27.38190845624999,1.1452603279147564,2161453.1267275396,61.070669890323195,274.5804978768906,0.06576120759335002,21.614531267275396,0.814193516295167,256.2022737726002
570,27.521033636874993,1.1459926069433788,2158463.2471678327,60.991871812061774,274.7595593227863,0.06593645260009373,21.584632471678326,0.8140472597634779,256.1562512297736
571,27.660158817499994,1.1467249866144027,2155482.9008550225,60.91332183650896,274.93816473591886,0.06611109591722175,21.554829008550225,0.8139013219974492,256.11032899293735
572,27.799283998124995,1.1474574840478173,2152511.9566726396,60.83501652922486,275.11632125350366,0.06628514595394708,21.525119566726396,0.8137556976286832,256.06450537281773
573,27.938409178749996,1.148190116340522,2149550.2851833855,60.756952499481905,275.2940359298028,0.0664586110067602,21.495502851833855,0.8136103813461886,256.01877869820515
574,28.077534359374997,1.1489229005570538,2146597.758645361,60.67912640070205,275.47131573485115,0.06663149925885226,21.465977586453608,0.8134653678976341,255.97314731634856
575,28.21665954,1.1496558537203174,2143654.2510170005,60.60153493059683,275.64816755386374,0.06680381878015851,21.436542510170007,0.8133206520900342,255.9276095931711
576,28.355784720625,1.1503889928023114,2140719.637973795,60.52417483161884,275.82459818593117,0.06697557752672822,21.40719637973795,0.8131762287910179,255.88216391366961
577,28.49490990125,1.151122334714857,2137793.7969144164,60.447042891132284,276.00061434334856,0.06714678334070467,21.377937969144163,0.8130320929295856,255.8368086821527
578,28.634035081875002,1.1518558963003267,2134876.6069719163,60.370135941719035,276.17622265063756,0.06731744394999117,21.34876606971916,0.8128882394971048,255.79154232255397
579,28.773160262500003,1.1525896943223721,2131967.9490236253,60.29345086144855,276.3514296436438,0.06748756696800484,21.319679490236254,0.8127446635482545,255.74636327872926
580,28.912285443125004,1.1533237454566516,2129067.705701117,60.216984574151475,276.52624176862827,0.06765715989340615,21.29067705701117,0.8126013602019635,255.70127001475186
581,29.051410623750005,1.1540580662815594,2126175.7613998572,60.14073404968354,276.70066538137945,0.06782623010984723,21.261757613998572,0.8124583246423407,255.65626101520536
582,29.190535804375006,1.154792673268953,2123292.0022888063,60.064696304188665,276.87470674631857,0.0679947848857192,21.232920022888063,0.8123155521196007,255.61133478547478
583,29.329660985000007,1.1555275827748817,2120416.3163198647,59.98886840035809,277.0483720356191,0.06816283137390244,21.204163163198647,0.8121730379509877,255.5664898520373
584,29.46878616562501,1.1562628110303141,2117548.5932372836,59.91324744768826,277.2216673283224,0.06833037661151131,21.175485932372837,0.812030777521693,255.52172476275112
